gid,row,col,xcoord,ycoord,mountains_mean
"244253","340","173","-93.75","79.75","0.7658333"
"244254","340","174","-93.25","79.75","0.9102778"
"244255","340","175","-92.75","79.75","0.9525"
"244256","340","176","-92.25","79.75","0.79555553"
"244257","340","177","-91.75","79.75","0.71166664"
"244258","340","178","-91.25","79.75","0.6830556"
"244259","340","179","-90.75","79.75","0.88916665"
"244260","340","180","-90.25","79.75","0.97333336"
"244261","340","181","-89.75","79.75","0.995"
"244262","340","182","-89.25","79.75","0.8547222"
"244263","340","183","-88.75","79.75","0.64361113"
"244264","340","184","-88.25","79.75","0.4888889"
"244265","340","185","-87.75","79.75","0.19972223"
"244266","340","186","-87.25","79.75","0.4192857"
"244267","340","187","-86.75","79.75","0.4825"
"244268","340","188","-86.25","79.75","0.3176923"
"244269","340","189","-85.75","79.75","0.50214285"
"244270","340","190","-85.25","79.75","0.42785713"
"244271","340","191","-84.75","79.75","0.121764705"
"244272","340","192","-84.25","79.75","0.008333333"
"244273","340","193","-83.75","79.75","0.11333333"
"244274","340","194","-83.25","79.75","0.6994444"
"244275","340","195","-82.75","79.75","0.7836364"
"244276","340","196","-82.25","79.75","0.54695654"
"244277","340","197","-81.75","79.75","0.385"
"244278","340","198","-81.25","79.75","0.74454546"
"244279","340","199","-80.75","79.75","0.84"
"244280","340","200","-80.25","79.75","0.93416667"
"244281","340","201","-79.75","79.75","0.73233336"
"244282","340","202","-79.25","79.75","0.6433333"
"244283","340","203","-78.75","79.75","0.82166666"
"244284","340","204","-78.25","79.75","0.9344444"
"244285","340","205","-77.75","79.75","0.9913889"
"244286","340","206","-77.25","79.75","0.89575756"
"244287","340","207","-76.75","79.75","0.992"
"244288","340","208","-76.25","79.75","0.8863636"
"244289","340","209","-75.75","79.75","0.9013889"
"244290","340","210","-75.25","79.75","0.7891667"
"244291","340","211","-74.75","79.75","0.8708"
"244292","340","212","-74.25","79.75","0.80125"
"244293","340","213","-73.75","79.75","0.9142857"
"244294","340","214","-73.25","79.75","0.89529413"
"244295","340","215","-72.75","79.75","0.820625"
"244296","340","216","-72.25","79.75","0.9805263"
"244297","340","217","-71.75","79.75","0.775"
"244298","340","218","-71.25","79.75","1"
"244299","340","219","-70.75","79.75",
"244960","341","160","-100.25","80.25",
"244961","341","161","-99.75","80.25","0"
"244962","341","162","-99.25","80.25","0"
"244963","341","163","-98.75","80.25","0"
"244967","341","167","-96.75","80.25",
"244968","341","168","-96.25","80.25","0.043333333"
"244969","341","169","-95.75","80.25","0.3075"
"244970","341","170","-95.25","80.25","0.48533332"
"244971","341","171","-94.75","80.25","0.72333336"
"244972","341","172","-94.25","80.25","0.86846155"
"244973","341","173","-93.75","80.25","0.7897222"
"244974","341","174","-93.25","80.25","0.99833333"
"244975","341","175","-92.75","80.25","0.99777776"
"244976","341","176","-92.25","80.25","0.95444447"
"244977","341","177","-91.75","80.25","0.9777778"
"244978","341","178","-91.25","80.25","0.8647222"
"244979","341","179","-90.75","80.25","0.5566667"
"244980","341","180","-90.25","80.25","0.22861111"
"244981","341","181","-89.75","80.25","0.0859375"
"244982","341","182","-89.25","80.25","0.038636364"
"244983","341","183","-88.75","80.25","0"
"244984","341","184","-88.25","80.25","0.20789474"
"244985","341","185","-87.75","80.25","0.121"
"244986","341","186","-87.25","80.25",
"244987","341","187","-86.75","80.25",
"244988","341","188","-86.25","80.25","0.53749996"
"244989","341","189","-85.75","80.25","0.28944445"
"244990","341","190","-85.25","80.25","0.36055556"
"244991","341","191","-84.75","80.25","0.027777778"
"244992","341","192","-84.25","80.25","0"
"244993","341","193","-83.75","80.25","0"
"244994","341","194","-83.25","80.25","0"
"244995","341","195","-82.75","80.25","0"
"244996","341","196","-82.25","80.25","0.093125"
"244997","341","197","-81.75","80.25","0.58375"
"244998","341","198","-81.25","80.25","0.7543333"
"244999","341","199","-80.75","80.25","0.813"
"245000","341","200","-80.25","80.25","0.73121214"
"245001","341","201","-79.75","80.25","0.68666667"
"245002","341","202","-79.25","80.25","0.80277777"
"245003","341","203","-78.75","80.25","0.73444444"
"245004","341","204","-78.25","80.25","0.73388886"
"245005","341","205","-77.75","80.25","0.8036111"
"245006","341","206","-77.25","80.25","0.6486111"
"245007","341","207","-76.75","80.25","0.93083334"
"245008","341","208","-76.25","80.25","0.76277775"
"245009","341","209","-75.75","80.25","0.6763889"
"245010","341","210","-75.25","80.25","0.76666665"
"245011","341","211","-74.75","80.25","0.7297222"
"245012","341","212","-74.25","80.25","0.7788889"
"245013","341","213","-73.75","80.25","0.92694443"
"245014","341","214","-73.25","80.25","0.98833334"
"245015","341","215","-72.75","80.25","0.9433333"
"245016","341","216","-72.25","80.25","0.81826085"
"245017","341","217","-71.75","80.25","0.9278261"
"245018","341","218","-71.25","80.25","0.8329167"
"245019","341","219","-70.75","80.25","0.9068421"
"245020","341","220","-70.25","80.25","0.86"
"245021","341","221","-69.75","80.25","1"
"245022","341","222","-69.25","80.25","1"
"245688","342","168","-96.25","80.75",
"245689","342","169","-95.75","80.75","0.31"
"245690","342","170","-95.25","80.75","0.15222223"
"245691","342","171","-94.75","80.75","0.15866667"
"245692","342","172","-94.25","80.75","0.336"
"245693","342","173","-93.75","80.75","0.42133334"
"245694","342","174","-93.25","80.75","0.68333334"
"245695","342","175","-92.75","80.75","0.95416665"
"245696","342","176","-92.25","80.75","0.7563889"
"245697","342","177","-91.75","80.75","0.5129412"
"245698","342","178","-91.25","80.75","0.2835"
"245699","342","179","-90.75","80.75","0.1325"
"245700","342","180","-90.25","80.75",
"245701","342","181","-89.75","80.75",
"245702","342","182","-89.25","80.75","0.83"
"245703","342","183","-88.75","80.75","0.99666667"
"245704","342","184","-88.25","80.75","0.9335714"
"245705","342","185","-87.75","80.75","0.26588234"
"245706","342","186","-87.25","80.75","0.301875"
"245707","342","187","-86.75","80.75","0.4390909"
"245708","342","188","-86.25","80.75","0.5058333"
"245709","342","189","-85.75","80.75","0.9117647"
"245710","342","190","-85.25","80.75","0.75"
"245711","342","191","-84.75","80.75","0.82"
"245712","342","192","-84.25","80.75","0.74833333"
"245713","342","193","-83.75","80.75","0.7995"
"245714","342","194","-83.25","80.75","0.865"
"245715","342","195","-82.75","80.75","0.6995238"
"245716","342","196","-82.25","80.75","0.7029412"
"245717","342","197","-81.75","80.75","0.53619045"
"245718","342","198","-81.25","80.75","0.7725"
"245719","342","199","-80.75","80.75","0.8073684"
"245720","342","200","-80.25","80.75","0.9475"
"245721","342","201","-79.75","80.75","0.77181816"
"245722","342","202","-79.25","80.75","0.24"
"245723","342","203","-78.75","80.75","0.62874997"
"245724","342","204","-78.25","80.75","0.8258333"
"245725","342","205","-77.75","80.75","0.76708335"
"245726","342","206","-77.25","80.75","0.8417857"
"245727","342","207","-76.75","80.75","0.8231034"
"245728","342","208","-76.25","80.75","0.81114286"
"245729","342","209","-75.75","80.75","0.87"
"245730","342","210","-75.25","80.75","0.83916664"
"245731","342","211","-74.75","80.75","0.61083335"
"245732","342","212","-74.25","80.75","0.49027777"
"245733","342","213","-73.75","80.75","0.4327778"
"245734","342","214","-73.25","80.75","0.5361111"
"245735","342","215","-72.75","80.75","0.5555556"
"245736","342","216","-72.25","80.75","0.76111114"
"245737","342","217","-71.75","80.75","0.99472225"
"245738","342","218","-71.25","80.75","0.98694444"
"245739","342","219","-70.75","80.75","0.93875"
"245740","342","220","-70.25","80.75","0.924"
"245741","342","221","-69.75","80.75","0.9836111"
"245742","342","222","-69.25","80.75","0.9584848"
"245743","342","223","-68.75","80.75","0.96818185"
"245744","342","224","-68.25","80.75","0.9114286"
"245745","342","225","-67.75","80.75","0.728"
"245746","342","226","-67.25","80.75",
"245747","342","227","-66.75","80.75",
"246410","343","170","-95.25","81.25",
"246411","343","171","-94.75","81.25",
"246412","343","172","-94.25","81.25","0.07"
"246413","343","173","-93.75","81.25","0.13666667"
"246414","343","174","-93.25","81.25","0.12125"
"246415","343","175","-92.75","81.25","0.10388889"
"246416","343","176","-92.25","81.25","0.08142857"
"246417","343","177","-91.75","81.25","0"
"246419","343","179","-90.75","81.25",
"246420","343","180","-90.25","81.25","0"
"246421","343","181","-89.75","81.25","0.23428571"
"246422","343","182","-89.25","81.25","0.53"
"246423","343","183","-88.75","81.25","0.47391304"
"246424","343","184","-88.25","81.25","0.46333334"
"246425","343","185","-87.75","81.25","0.58633333"
"246426","343","186","-87.25","81.25","0.70375"
"246427","343","187","-86.75","81.25","0.81416667"
"246428","343","188","-86.25","81.25","0.7242857"
"246429","343","189","-85.75","81.25","0.89117646"
"246430","343","190","-85.25","81.25","0.8972222"
"246431","343","191","-84.75","81.25","0.78416663"
"246432","343","192","-84.25","81.25","0.9195833"
"246433","343","193","-83.75","81.25","0.9826923"
"246434","343","194","-83.25","81.25","0.98966664"
"246435","343","195","-82.75","81.25","0.9188"
"246436","343","196","-82.25","81.25","0.69258064"
"246437","343","197","-81.75","81.25","0.61583334"
"246438","343","198","-81.25","81.25","0.725"
"246439","343","199","-80.75","81.25","0.78833336"
"246440","343","200","-80.25","81.25","0.92083335"
"246441","343","201","-79.75","81.25","0.8472222"
"246442","343","202","-79.25","81.25","0.8540909"
"246443","343","203","-78.75","81.25","0.9704762"
"246444","343","204","-78.25","81.25","0.8428571"
"246445","343","205","-77.75","81.25","0.9325"
"246446","343","206","-77.25","81.25","0.93464285"
"246447","343","207","-76.75","81.25","0.8833333"
"246448","343","208","-76.25","81.25","0.9038889"
"246449","343","209","-75.75","81.25","0.9941667"
"246450","343","210","-75.25","81.25","0.9875"
"246451","343","211","-74.75","81.25","0.86277777"
"246452","343","212","-74.25","81.25","0.69"
"246453","343","213","-73.75","81.25","0.91194445"
"246454","343","214","-73.25","81.25","0.72944444"
"246455","343","215","-72.75","81.25","0.6625"
"246456","343","216","-72.25","81.25","0.71055555"
"246457","343","217","-71.75","81.25","0.84333336"
"246458","343","218","-71.25","81.25","0.9305556"
"246459","343","219","-70.75","81.25","0.9916667"
"246460","343","220","-70.25","81.25","0.8693333"
"246461","343","221","-69.75","81.25","0.81916666"
"246462","343","222","-69.25","81.25","0.94083333"
"246463","343","223","-68.75","81.25","0.9692"
"246464","343","224","-68.25","81.25","0.96037036"
"246465","343","225","-67.75","81.25","0.99791664"
"246466","343","226","-67.25","81.25","0.99875"
"246467","343","227","-66.75","81.25","0.89666665"
"246468","343","228","-66.25","81.25","0.87642854"
"246469","343","229","-65.75","81.25","0.6666667"
"246470","343","230","-65.25","81.25","0.26583335"
"246471","343","231","-64.75","81.25","0.76"
"246472","343","232","-64.25","81.25",
"247137","344","177","-91.75","81.75",
"247138","344","178","-91.25","81.75","0.285"
"247139","344","179","-90.75","81.75","0.32285714"
"247140","344","180","-90.25","81.75","0.08142857"
"247141","344","181","-89.75","81.75","0.16375"
"247142","344","182","-89.25","81.75","0.14578947"
"247143","344","183","-88.75","81.75","0.27708334"
"247144","344","184","-88.25","81.75","0.567"
"247145","344","185","-87.75","81.75","0.6446667"
"247146","344","186","-87.25","81.75","0.77689654"
"247147","344","187","-86.75","81.75","0.8362069"
"247148","344","188","-86.25","81.75","0.86944443"
"247149","344","189","-85.75","81.75","0.8396429"
"247150","344","190","-85.25","81.75","0.9159259"
"247151","344","191","-84.75","81.75","0.9228"
"247152","344","192","-84.25","81.75","0.8030556"
"247153","344","193","-83.75","81.75","0.92777777"
"247154","344","194","-83.25","81.75","0.89055556"
"247155","344","195","-82.75","81.75","0.8541667"
"247156","344","196","-82.25","81.75","0.9702778"
"247157","344","197","-81.75","81.75","0.81416667"
"247158","344","198","-81.25","81.75","0.715"
"247159","344","199","-80.75","81.75","0.77029413"
"247160","344","200","-80.25","81.75","0.761"
"247161","344","201","-79.75","81.75","0.675"
"247162","344","202","-79.25","81.75","0.55333334"
"247163","344","203","-78.75","81.75","0.95694447"
"247164","344","204","-78.25","81.75","1"
"247165","344","205","-77.75","81.75","0.96055555"
